id,org,station,lat,lon,begperiod,Sample,Radionuclide,Dt,Dt_unc,ND,Unit
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Black sea bream,Cs-134,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Honnibe crocker,Cs-134,,,6.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Japanese tonguefish,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Fox jacopever,Cs-134,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Anchovy,Cs-134,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,White croaker,Cs-134,,,9.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Black rockfish,Cs-137,,,8.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Takifugu snyderi,Cs-137,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Brown hakeling,Cs-137,,,7.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Common skate,Cs-137,,,6.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Olive flounder,Cs-137,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Black sea bream,Cs-137,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Honnibe crocker,Cs-137,,,8.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Japanese tonguefish,Cs-137,,,6.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Fox jacopever,Cs-137,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,Anchovy,Cs-137,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/09,White croaker,Cs-137,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/05,Black rockfish,Cs-134,,,9.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/05,Black rockfish,Cs-137,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Black rockfish,Cs-134,,,6.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Black rockfish,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Sebastes cheni,Cs-134,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Microstomus achne,Cs-134,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Bluefin searobin,Cs-134,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Flathead,Cs-134,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Black rockfish,Cs-137,,,8.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Black rockfish,Cs-137,,,8.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Sebastes cheni,Cs-137,,,7.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Microstomus achne,Cs-137,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Bluefin searobin,Cs-137,,,6.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/07/02,Flathead,Cs-137,,,8.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/26,Black rockfish,Cs-134,,,8.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/26,Black rockfish,Cs-137,,,5.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Brown hakeling,Cs-134,,,8.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Sebastes cheni,Cs-134,,,8.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Microstomus achne,Cs-134,,,8.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Common skate,Cs-134,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Marbled sole,Cs-134,,,8.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Conger eel,Cs-134,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Goldeye rockfish,Cs-134,,,9.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Yellow goosefish,Cs-134,,,9.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Littlemouth flounder,Cs-134,,,8.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Roundnose flounder,Cs-134,,,9.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Bluefin searobin,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Fox jacopever,Cs-134,,,9.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Striped jewfish,Cs-134,,,9.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Marbled rockfish,Cs-134,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Brown hakeling,Cs-137,,,6.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Sebastes cheni,Cs-137,,,6.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Microstomus achne,Cs-137,,,8.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Common skate,Cs-137,,,6.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Marbled sole,Cs-137,,,5.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Conger eel,Cs-137,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Goldeye rockfish,Cs-137,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Yellow goosefish,Cs-137,,,8.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Littlemouth flounder,Cs-137,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Roundnose flounder,Cs-137,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Bluefin searobin,Cs-137,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Fox jacopever,Cs-137,,,7.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Striped jewfish,Cs-137,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/18,Marbled rockfish,Cs-137,,,8.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Brown hakeling,Cs-134,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Chub mackerel,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Rikuzen flounder,Cs-134,,,9.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Sebastes cheni,Cs-134,,,9.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Jack mackerel,Cs-134,,,8.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Common skate,Cs-134,,,8.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Sea raven,Cs-134,,,8.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Honnibe crocker,Cs-134,,,12.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Greenling,Cs-134,,,8.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Yellow goosefish,Cs-134,,,9.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Littlemouth flounder,Cs-134,,,9.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Roundnose flounder,Cs-134,,,8.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Flathead,Cs-134,,,9.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Crimson sea bream,Cs-134,,,6.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,White croaker,Cs-134,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Gizzard shad,Cs-134,,,9.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Brown hakeling,Cs-137,,,6.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Chub mackerel,Cs-137,,,7.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Rikuzen flounder,Cs-137,,,7.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Sebastes cheni,Cs-137,,,8.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Jack mackerel,Cs-137,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Common skate,Cs-137,,,8.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Sea raven,Cs-137,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Honnibe crocker,Cs-137,,,6.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Greenling,Cs-137,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Yellow goosefish,Cs-137,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Littlemouth flounder,Cs-137,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Roundnose flounder,Cs-137,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Flathead,Cs-137,,,9.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Crimson sea bream,Cs-137,,,8.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,White croaker,Cs-137,,,7.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/11,Gizzard shad,Cs-137,,,8.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/06,John dory,Cs-134,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/06,Greenling,Cs-134,,,9.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/06,Sea bass,Cs-134,,,9.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/06,Gizzard shad,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/06,John dory,Cs-137,,,6.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/06,Greenling,Cs-137,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/06,Sea bass,Cs-137,,,9.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/06,Gizzard shad,Cs-137,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-134,,,9.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-134,,,8.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-134,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-134,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-134,,,7.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-137,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-137,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-137,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-137,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/06/01,Black rockfish,Cs-137,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/28,Olive flounder,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/28,Black sea bream,Cs-134,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/28,Olive flounder,Cs-137,,,9.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/28,Black sea bream,Cs-137,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Black rockfish,Cs-134,,,8.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Sebastes cheni,Cs-134,,,8.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Microstomus achne,Cs-134,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,John dory,Cs-134,,,8.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Common skate,Cs-134,,,9.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Olive flounder,Cs-134,,,8.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Pointhead flounder,Cs-134,,,8.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Roundnose flounder,Cs-134,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Redwing searobin,Cs-134,,,9.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Black rockfish,Cs-137,,,6.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Sebastes cheni,Cs-137,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Microstomus achne,Cs-137,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,John dory,Cs-137,,,8.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Common skate,Cs-137,,,8.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Olive flounder,Cs-137,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Pointhead flounder,Cs-137,,,8.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Roundnose flounder,Cs-137,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/21,Redwing searobin,Cs-137,,,8.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/14,Black rockfish,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/14,Black rockfish,Cs-134,,,9.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/14,Takifugu snyderi,Cs-134,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/14,Black rockfish,Cs-137,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/14,Black rockfish,Cs-137,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/14,Takifugu snyderi,Cs-137,,,7.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Greeneye,Cs-134,,,7.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Brown hakeling,Cs-134,,,8.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Roughsclae sole,Cs-134,,,9.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Chub mackerel,Cs-134,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Rikuzen flounder,Cs-134,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Scorpionfish,Cs-134,,,8.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Greeneye,Cs-137,,,8.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Brown hakeling,Cs-137,,,9.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Roughsclae sole,Cs-137,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Chub mackerel,Cs-137,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Rikuzen flounder,Cs-137,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/11,Scorpionfish,Cs-137,,,7.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Black rockfish,Cs-134,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Sebastes cheni,Cs-134,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Microstomus achne,Cs-134,,,9.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Japanese amberjack,Cs-134,,,9.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Jack mackerel,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,John dory,Cs-134,,,8.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Black rockfish,Cs-137,,,6.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Sebastes cheni,Cs-137,,,8.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Microstomus achne,Cs-137,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Japanese amberjack,Cs-137,,,8.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,Jack mackerel,Cs-137,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/09,John dory,Cs-137,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/07,Common skate,Cs-134,,,8.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/07,Marbled sole,Cs-134,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/07,Common skate,Cs-137,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/07,Marbled sole,Cs-137,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/01,Black rockfish,Cs-134,,,9.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/01,Black rockfish,Cs-134,,,8.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/01,Black rockfish,Cs-137,,,6.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/05/01,Black rockfish,Cs-137,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Black rockfish,Cs-134,,,8.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Black rockfish,Cs-134,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Black rockfish,Cs-134,,,8.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Brown hakeling,Cs-134,,,8.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Microstomus achne,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Sea raven,Cs-134,,,8.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Conger eel,Cs-134,,,8.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Globefish,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Black rockfish,Cs-137,,,8.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Black rockfish,Cs-137,,,6.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Black rockfish,Cs-137,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Brown hakeling,Cs-137,,,7.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Microstomus achne,Cs-137,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Sea raven,Cs-137,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Conger eel,Cs-137,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/25,Globefish,Cs-137,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/23,Olive flounder,Cs-134,,,8.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/23,Olive flounder,Cs-137,,,6.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Black rockfish,Cs-134,,,9.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Sebastes cheni,Cs-134,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Marbled sole,Cs-134,,,6.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Olive flounder,Cs-134,,,11.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Goldeye rockfish,Cs-134,,,8.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Black sea bream,Cs-134,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Honnibe crocker,Cs-134,,,8.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Redwing searobin,Cs-134,,,7.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Black rockfish,Cs-137,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Sebastes cheni,Cs-137,,,6.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Marbled sole,Cs-137,,,6.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Olive flounder,Cs-137,,,7.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Goldeye rockfish,Cs-137,,,7.1,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Black sea bream,Cs-137,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Honnibe crocker,Cs-137,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/16,Redwing searobin,Cs-137,,,7.2,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/14,Black rockfish,Cs-134,,,7.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/14,Black rockfish,Cs-134,,,8.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/14,Black rockfish,Cs-137,,,6.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/14,Black rockfish,Cs-137,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/13,Black rockfish,Cs-134,,,9.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/13,Black rockfish,Cs-134,,,7.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/13,Black rockfish,Cs-137,,,6.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/13,Black rockfish,Cs-137,,,6.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/12,Black rockfish,Cs-134,,,8.9,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/12,Black rockfish,Cs-134,,,7.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/12,Black rockfish,Cs-134,,,9.6,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/12,Black rockfish,Cs-137,,,6.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/12,Black rockfish,Cs-137,,,6.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/12,Black rockfish,Cs-137,,,8.8,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/11,Icefish,Cs-134,,,7.7,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/11,Icefish,Cs-137,,,8.0,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/10,Black rockfish,Cs-134,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/10,Black rockfish,Cs-137,,,8.5,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/05,Black rockfish,Cs-134,,,6.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/05,Black rockfish,Cs-134,,,8.4,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/05,Black rockfish,Cs-137,,,7.3,Bq/kg-fresh
280,Fukushima Pref.,,37.7838194444,141.1,2023/04/05,Black rockfish,Cs-137,,,8.8,Bq/kg-fresh
