File Creation Date,2025-03-13
Sampling Location,Near south discharge (T-2)

Sea surface to a depth of 0.5 m,,,,,,
,Cs-134,,Cs-137,,H-3,
Date and time of Sampling,Dt,ND,Dt,ND,Dt,ND
2022/3/15 8:55,,0.64,,0.81,-,-
2022/3/14 8:45,,0.0011,0.040,,,0.94
2022/3/13 8:00,,0.58,,0.73,-,-
2022/3/12 9:35,,0.60,,0.57,-,-
2022/3/11 8:20,,0.60,,0.59,-,-
2022/3/10 9:10,,0.74,,0.72,,0.89
2022/3/9 9:15,,0.65,,0.54,-,-
2022/3/8 8:50,,0.51,,0.55,-,-
2022/3/7 9:00,0.0046,,0.15,,,0.92
2022/3/6 8:00,,0.69,,0.81,-,-
2022/3/5 9:06,,0.50,,0.61,-,-
2022/3/4 6:47,,0.87,,0.70,-,-
2022/3/3 8:50,,0.81,,0.54,-,-
2022/3/2 8:53,,0.59,,0.73,-,-
2022/3/1 8:50,,0.68,,0.83,,0.92
2022/2/28 7:50,0.0012,,0.046,,,0.95
2022/2/27 9:15,,0.47,,0.56,-,-
2022/2/26 9:05,,0.69,,0.87,-,-
2022/2/25 9:00,,0.78,,0.72,-,-
2022/2/24 8:40,,0.66,,0.68,-,-
2022/2/23 8:52,,0.72,,0.79,-,-
2022/2/22 6:45,,0.67,,0.89,-,-
2022/2/21 8:50,0.0036,,0.12,,,0.97
2022/2/20 6:42,,0.56,,0.76,-,-
2022/2/19 8:45,,0.59,,0.62,-,-
2022/2/18 6:48,,0.67,,0.59,,1.0
2022/2/17 8:42,,0.57,,0.65,-,-
2022/2/16 8:00,,0.73,,0.80,-,-
2022/2/15 8:40,,0.77,,0.75,-,-
2022/2/14 8:35,0.0056,,0.14,,,0.91
2022/2/13 8:29,,0.75,,0.92,-,-
2022/2/12 9:00,,0.78,,0.51,-,-
2022/2/11 7:08,,0.73,,0.67,-,-
2022/2/10 8:00,,0.78,,0.65,-,-
2022/2/9 6:53,,0.70,,0.55,-,-
2022/2/8 8:58,,0.49,,0.72,-,-
2022/2/7 9:10,0.0020,,0.066,,,0.95
2022/2/6 9:05,,0.50,,0.67,-,-
2022/2/5 9:15,,0.61,,0.76,,0.97
2022/2/4 8:40,,0.76,,0.72,-,-
2022/2/3 8:35,,0.67,,0.72,-,-
2022/2/2 8:20,,0.64,,0.74,-,-
2022/2/1 6:55,,0.73,,0.69,-,-
2022/1/31 8:55,,0.0013,0.036,,,0.89
2022/1/30 7:40,,0.67,,0.54,-,-
2022/1/29 8:15,,0.79,,0.60,-,-
2022/1/28 8:43,,0.66,,0.76,,0.97
2022/1/27 8:45,,0.55,,0.62,-,-
2022/1/26 8:50,,0.50,,0.69,-,-
2022/1/25 7:50,,0.77,,0.69,,0.92
2022/1/24 8:43,,0.0012,0.039,,,0.88
2022/1/23 9:13,,0.75,,0.80,-,-
2022/1/22 8:50,,0.69,,0.60,-,-
2022/1/21 6:50,,0.75,,0.66,-,-
2022/1/20 7:10,,0.62,,0.74,-,-
2022/1/19 8:50,,0.61,,0.71,-,-
2022/1/18 9:00,,0.54,,0.76,-,-
2022/1/17 6:55,,0.0012,0.039,,,0.91
2022/1/15 8:39,,0.72,,0.60,-,-
2022/1/14 7:10,,0.64,,0.75,,0.88
2022/1/13 8:10,,0.55,,0.60,-,-
2022/1/12 8:30,,0.41,,0.54,-,-
2022/1/11 8:35,,0.79,,0.76,-,-
2022/1/10 8:15,0.0016,,0.058,,,0.97
2022/1/9 8:45,,0.76,,0.65,-,-
2022/1/8 8:38,,0.77,,0.78,-,-
2022/1/7 7:00,,0.61,,0.68,,0.97
2022/1/6 9:00,,0.67,,0.86,-,-
2022/1/5 8:15,,0.51,,0.63,-,-
2022/1/4 8:53,,0.41,,0.54,-,-
2022/1/3 8:15,0.0020,,0.059,,,0.90
2022/1/2 6:45,,0.50,,0.63,-,-
2022/1/1 8:27,,0.53,,0.65,-,-
2021/12/31 6:50,,0.92,,0.58,,0.97
2021/12/30 9:12,,0.82,,0.69,-,-
2021/12/29 8:42,,0.82,,0.65,-,-
2021/12/28 9:09,,0.41,,0.65,-,-
2021/12/27 8:25,0.0023,,0.060,,,0.97
2021/12/26 9:12,,0.69,,0.52,-,-
2021/12/25 9:13,,0.41,,0.66,-,-
2021/12/24 6:55,,0.52,,0.72,,0.85
2021/12/23 9:03,,0.82,,0.72,-,-
2021/12/22 7:08,,0.73,,0.65,-,-
2021/12/21 9:35,,0.72,,0.99,-,-
2021/12/20 9:00,0.0021,,0.067,,,0.91
2021/12/19 6:45,,0.78,,0.77,-,-
2021/12/18 7:15,,0.87,,0.64,-,-
2021/12/17 7:30,0.0021,,0.053,,,0.86
2021/12/16 10:20,,0.89,,0.75,-,-
2021/12/15 10:10,,0.81,,0.60,-,-
2021/12/14 12:30,,0.65,,0.67,-,-
2021/12/13 13:40,,0.71,,0.74,-,-
2021/12/7 7:00,,0.50,,0.54,,0.94
2021/12/6 7:35,0.0014,,0.048,,,0.84
2021/12/5 7:35,,0.58,,0.64,-,-
2021/12/4 8:15,,0.64,,0.65,-,-
2021/12/3 7:20,,0.75,,0.62,-,-
2021/12/2 7:39,,0.69,,0.71,-,-
2021/11/30 7:17,,0.72,,0.75,-,-
2021/11/29 7:20,0.0017,,0.051,,,0.98
2021/11/28 7:30,,0.86,,0.61,-,-
2021/11/27 7:45,,0.69,,0.63,-,-
2021/11/26 6:54,,0.65,,0.61,,0.87
2021/11/25 6:51,,0.53,,0.60,-,-
2021/11/24 7:28,,0.63,,0.65,-,-
2021/11/23 7:05,,0.81,,0.59,-,-
2021/11/22 7:05,0.0025,,0.075,,,0.87
2021/11/21 6:40,,0.77,,0.86,-,-
2021/11/20 7:05,,0.88,,0.68,-,-
2021/11/19 7:05,,0.67,,0.74,-,-
2021/11/18 8:20,,0.78,,0.51,-,-
2021/11/17 7:05,,0.59,,0.73,-,-
2021/11/16 6:52,,0.63,,0.61,,0.95
2021/11/15 7:05,0.0034,,0.096,,,0.91
2021/11/14 6:52,,0.55,,0.64,-,-
2021/11/13 7:45,,0.56,,0.69,-,-
2021/11/12 6:58,,0.66,,0.73,,0.83
2021/11/11 7:00,,0.60,,0.62,-,-
2021/11/10 7:04,,0.47,,0.51,-,-
2021/11/9 7:10,,0.59,,0.56,-,-
2021/11/8 7:10,0.0026,,0.069,,,0.90
2021/11/7 6:46,,0.49,,0.54,-,-
2021/11/6 7:00,,0.52,,0.65,-,-
2021/11/5 7:10,,0.72,,0.76,,0.87
2021/11/4 6:50,,0.73,,0.69,-,-
2021/11/3 7:25,,0.78,,0.59,-,-
2021/11/2 7:00,,0.67,,0.72,-,-
2021/11/1 7:15,0.0015,,0.038,,,0.88
2021/10/31 7:05,,0.75,,0.70,-,-
2021/10/30 7:05,,0.81,,0.80,-,-
2021/10/29 7:03,,0.67,,0.91,,0.94
2021/10/28 7:05,,0.79,,0.86,-,-
2021/10/27 7:21,,0.59,,0.87,-,-
2021/10/25 7:25,0.0014,,0.042,,,0.86
2021/10/24 6:41,,0.55,,0.60,-,-
2021/10/23 7:00,,0.80,,0.74,-,-
2021/10/22 7:10,,0.70,,0.89,,0.94
2021/10/21 7:10,,0.71,,0.72,-,-
2021/10/20 7:15,,0.53,,0.65,-,-
2021/10/19 7:05,,0.45,,0.87,-,-
2021/10/18 7:15,0.0042,,0.11,,,0.89
2021/10/17 6:55,,0.69,,0.54,-,-
2021/10/16 7:12,,0.44,,0.73,-,-
2021/10/15 7:05,,0.73,,0.72,,0.85
2021/10/14 6:55,,0.61,,0.67,-,-
2021/10/13 6:58,,0.78,,0.54,-,-
2021/10/12 7:08,,0.57,,0.65,-,-
2021/10/11 7:14,0.0014,,0.040,,,0.85
2021/10/10 6:43,,0.74,,0.56,-,-
2021/10/9 7:00,,0.72,,0.60,-,-
2021/10/8 7:23,,0.66,,0.56,,0.86
2021/10/7 7:07,,0.59,,0.65,-,-
2021/10/6 7:40,,0.56,,0.50,-,-
2021/10/5 7:15,,0.52,,0.61,-,-
2021/10/4 7:20,0.0036,,0.097,,,0.80
2021/10/3 7:15,,0.68,,0.63,-,-
2021/10/1 7:28,,0.78,,0.65,-,-
2021/9/30 7:00,,0.74,,0.54,1.0,
2021/9/29 6:50,,0.62,,0.64,-,-
2021/9/28 7:15,,0.93,,0.60,-,-
2021/9/27 7:15,,0.0012,0.023,,,0.86
2021/9/26 6:50,,0.47,,0.69,-,-
2021/9/25 7:05,,0.55,,0.73,-,-
2021/9/24 7:00,,0.80,,0.47,-,-
2021/9/23 7:09,,0.70,,0.77,-,-
2021/9/22 6:52,,0.70,,0.47,-,-
2021/9/21 7:00,,0.61,,0.56,-,-
2021/9/20 7:05,0.0026,,0.076,,,0.89
2021/9/19 6:55,,0.85,,0.64,-,-
2021/9/18 7:15,,0.73,,0.65,-,-
2021/9/17 7:20,,0.90,,0.78,-,-
2021/9/16 7:23,,0.76,,0.79,,0.88
2021/9/15 6:46,,0.56,,0.73,-,-
2021/9/14 7:05,,0.70,,0.70,-,-
2021/9/13 7:18,,0.0012,0.032,,1.0,
2021/9/12 6:52,,0.45,,0.74,-,-
2021/9/11 7:35,,0.51,,0.70,-,-
2021/9/10 7:05,,0.83,,0.60,-,-
2021/9/9 7:00,,0.81,,0.65,-,-
2021/9/8 7:20,0.0047,,0.13,,,0.81
2021/9/7 7:20,,0.88,,0.70,-,-
2021/9/6 7:05,,0.69,,0.65,-,-
2021/9/5 6:40,,0.83,,0.65,-,-
2021/9/4 7:10,,0.75,,0.72,-,-
2021/9/3 7:35,,0.77,,0.69,,0.89
2021/9/2 7:28,,0.84,,0.58,-,-
2021/9/1 7:00,,0.68,,0.74,-,-
2021/8/31 6:55,,0.85,,0.76,-,-
2021/8/30 7:15,0.0014,,0.035,,,0.96
2021/8/29 7:08,,0.69,,0.77,-,-
2021/8/28 7:15,,0.55,,0.74,-,-
2021/8/27 7:05,,0.78,,0.77,,0.97
2021/8/26 6:55,,0.85,,0.70,-,-
2021/8/25 7:30,,0.73,,0.58,-,-
2021/8/24 7:00,,0.58,,0.58,-,-
2021/8/23 7:30,0.0023,,0.066,,,0.89
2021/8/22 6:55,,0.76,,0.68,-,-
2021/8/21 7:02,,0.77,,0.50,-,-
2021/8/20 7:20,,0.79,,0.83,,0.96
2021/8/19 6:50,,0.78,,0.56,-,-
2021/8/18 7:40,0.012,,0.29,,,0.98
2021/8/17 7:05,,0.75,,0.69,-,-
2021/8/16 7:25,,0.73,,0.70,-,-
2021/8/14 6:55,,0.67,,0.55,-,-
2021/8/13 6:58,,0.67,,0.54,,0.96
2021/8/12 6:58,,0.73,,0.65,-,-
2021/8/11 6:50,,0.73,,0.64,-,-
2021/8/10 7:05,,0.78,,0.54,-,-
2021/8/9 7:13,0.0024,,0.070,,,0.99
2021/8/8 6:50,,0.80,,0.74,-,-
2021/8/7 7:00,,0.76,,0.55,-,-
2021/8/6 7:45,,0.70,,0.74,,0.89
2021/8/5 7:03,,0.78,,0.80,-,-
2021/8/4 7:10,,0.73,,0.48,-,-
2021/8/3 7:15,,0.74,,0.59,-,-
2021/8/2 7:36,0.0087,,0.23,,,0.95
2021/8/1 7:00,,0.73,,0.60,-,-
2021/7/31 7:20,,0.67,,0.74,-,-
2021/7/30 7:20,,0.60,,0.69,,0.91
2021/7/29 7:00,,0.66,,0.61,-,-
2021/7/28 7:00,,0.78,,0.67,-,-
2021/7/27 7:30,,0.76,,0.65,-,-
2021/7/26 7:35,0.0014,,0.037,,,0.97
2021/7/25 6:53,,0.64,,0.78,-,-
2021/7/24 7:00,,0.83,,0.74,-,-
2021/7/23 7:23,,0.81,,0.65,,0.92
2021/7/22 7:07,,0.78,,0.82,-,-
2021/7/21 8:00,,0.64,,0.55,-,-
2021/7/20 7:25,,0.55,,0.54,-,-
2021/7/19 7:45,0.0017,,0.051,,,0.91
2021/7/18 7:00,,0.82,,0.54,-,-
2021/7/17 7:05,,0.75,,0.64,-,-
2021/7/16 7:39,,0.57,,0.60,,0.94
2021/7/15 7:01,,0.76,,0.60,-,-
2021/7/14 7:20,,0.52,,0.70,-,-
2021/7/13 7:25,,0.64,,0.55,-,-
2021/7/12 7:15,0.0034,,0.077,,,0.84
2021/7/11 6:54,,0.73,,0.74,-,-
2021/7/10 6:55,,0.63,,0.65,-,-
2021/7/9 7:06,,0.69,,0.61,,0.97
2021/7/8 7:00,,0.76,,0.74,-,-
2021/7/7 8:00,,0.64,,0.70,-,-
2021/7/6 7:20,,0.73,,0.55,-,-
2021/7/5 7:15,0.0023,,0.060,,,0.79
2021/7/4 6:43,,0.67,,0.64,-,-
2021/7/3 7:15,,0.63,,0.64,-,-
2021/7/2 7:05,,0.75,,0.54,,0.87
2021/7/1 7:05,,0.57,,0.54,-,-
2021/6/30 7:55,,0.60,,0.59,-,-
2021/6/29 7:05,,0.41,,0.84,-,-
2021/6/28 7:05,0.0070,,0.18,,,0.98
2021/6/27 6:36,,0.68,,0.68,-,-
2021/6/26 6:58,,0.44,,0.65,-,-
2021/6/25 7:10,,0.87,,0.75,-,-
2021/6/24 6:55,,0.61,,0.60,-,-
2021/6/23 7:20,,0.76,,0.60,-,-
2021/6/22 7:00,,0.70,,0.81,-,-
2021/6/21 7:06,,0.0013,0.028,,,0.95
2021/6/20 6:45,,0.79,,0.73,-,-
2021/6/19 7:31,,0.90,,0.74,-,-
2021/6/18 7:08,,0.57,,0.55,,0.97
2021/6/17 7:05,,0.77,,0.64,-,-
2021/6/16 7:00,,0.72,,0.65,-,-
2021/6/15 7:40,,0.53,,0.73,-,-
2021/6/14 7:00,0.0033,,0.086,,,0.88
2021/6/13 6:53,,0.72,,0.92,-,-
2021/6/12 7:00,,0.71,,0.60,-,-
2021/6/11 7:20,,0.48,,0.59,,0.99
2021/6/10 7:00,,0.72,,0.69,-,-
2021/6/9 7:25,,0.83,,0.65,-,-
2021/6/8 6:52,,0.72,,0.69,-,-
2021/6/7 7:10,0.0017,,0.052,,,0.85
2021/6/6 6:55,,0.57,,0.74,-,-
2021/6/5 7:40,,0.53,,0.80,-,-
2021/6/4 7:02,,0.63,,0.69,,0.89
2021/6/3 7:01,,0.76,,0.70,-,-
2021/6/2 6:50,,0.79,6.9,,-,-
2021/6/1 7:38,,0.73,,0.74,-,-
2021/5/31 7:00,0.0024,,0.054,,1.0,
2021/5/30 6:54,,0.44,,0.66,-,-
2021/5/29 7:15,,0.64,,0.78,-,-
2021/5/28 7:00,,0.81,,0.48,,0.86
2021/5/27 7:10,,0.47,,0.76,-,-
2021/5/26 6:55,,0.60,,0.65,-,-
2021/5/25 6:57,,0.61,,0.80,-,-
2021/5/24 7:10,,0.0012,0.031,,,0.93
2021/5/23 6:46,,0.80,,0.64,-,-
2021/5/22 7:15,,0.76,,0.65,-,-
2021/5/21 7:10,,0.67,,0.55,,0.95
2021/5/20 7:05,,0.53,,0.65,-,-
2021/5/19 7:15,0.0072,,0.19,,,0.98
2021/5/18 7:00,,0.41,,0.60,-,-
2021/5/17 7:15,,0.60,,0.65,-,-
2021/5/16 6:52,,0.70,,0.65,-,-
2021/5/15 7:32,,0.71,,0.65,-,-
2021/5/14 7:00,,0.64,,0.73,0.91,
2021/5/13 6:50,,0.66,,0.60,-,-
2021/5/12 7:00,,0.72,,0.64,-,-
2021/5/11 7:00,,0.77,,0.78,-,-
2021/5/10 7:10,0.0015,,0.032,,0.93,
2021/5/9 7:00,,0.70,,0.53,-,-
2021/5/8 6:45,,0.67,,0.78,-,-
2021/5/7 7:23,,0.76,,0.65,,0.95
2021/5/6 7:00,,0.65,,0.70,-,-
2021/5/5 7:02,,0.72,,0.60,-,-
2021/5/4 6:55,,0.70,,0.54,-,-
2021/5/3 7:40,0.0035,,0.089,,0.98,
2021/5/2 6:58,,0.67,,0.69,-,-
2021/5/1 6:50,,0.78,,0.76,-,-
2021/4/30 7:05,,0.48,,0.69,,0.90
2021/4/29 7:22,,0.81,,0.65,-,-
2021/4/28 7:00,,0.78,,0.80,-,-
2021/4/27 7:03,,0.63,,0.73,-,-
2021/4/26 7:27,0.0028,,0.060,,,0.89
2021/4/25 8:15,,0.75,,0.65,-,-
2021/4/24 7:35,,0.67,,0.63,-,-
2021/4/23 7:30,,0.77,,0.69,,0.87
2021/4/22 6:55,,0.61,,0.61,-,-
2021/4/21 7:12,,0.77,,0.58,-,-
2021/4/20 7:10,,0.71,,0.64,-,-
2021/4/19 7:55,0.0022,,0.061,,,0.86
2021/4/18 7:00,,0.65,,0.64,-,-
2021/4/17 7:00,,0.68,,0.45,-,-
2021/4/16 7:10,,0.80,,0.78,,0.86
2021/4/15 7:00,,0.72,,0.74,-,-
2021/4/14 7:03,,0.60,,0.65,-,-
2021/4/13 7:00,,0.72,,0.62,-,-
2021/4/12 7:00,0.0040,,0.092,,,0.84
2021/4/11 7:00,,0.72,,0.60,-,-
2021/4/10 7:00,,0.65,,0.51,-,-
2021/4/9 7:20,,0.82,,0.68,,0.90
2021/4/8 7:05,,0.74,,0.75,-,-
2021/4/7 8:10,0.0057,,0.15,,,0.84
2021/4/6 7:17,,0.67,,0.64,,0.82
2021/4/5 7:25,,0.67,,0.60,-,-
2021/4/4 6:57,,0.68,,0.64,-,-
2021/4/3 7:10,,0.91,,0.75,-,-
2021/4/2 7:16,,0.74,,0.58,-,-
2021/4/1 8:15,,0.53,,0.74,-,-
2021/3/31 7:27,0.0046,,0.10,,,0.83
2021/3/30 7:05,,0.60,,0.69,-,-
2021/3/29 7:00,,0.64,,0.72,-,-
2021/3/28 6:55,,0.64,,0.73,-,-
2021/3/27 6:50,,0.90,,0.69,-,-
2021/3/26 7:39,,0.64,,0.69,,0.84
2021/3/25 6:55,,0.70,,0.56,-,-
2021/3/24 7:10,0.0020,,0.052,,,0.89
2021/3/23 7:10,,0.72,,0.65,-,-
2021/3/22 7:05,,0.85,,0.58,-,-
2021/3/21 6:40,,0.53,,0.77,-,-
2021/3/20 6:55,,0.59,,0.82,-,-
2021/3/19 6:55,,0.52,,0.61,,0.86
2021/3/18 7:00,,0.89,,0.83,-,-
