begperiod,station,org,depth,Cs-134,Cs-134_nd,Cs-137,Cs-137_nd,H-3,H-3_nd,lon,lat
2023-04-02 08:00,T-1,TEPCO,0.5 m,,0.91,,0.54,,,141.0344444,37.43111111
2023-04-03 08:46,T-1,TEPCO,0.5 m,,0.0013,0.041,,,0.3,141.0344444,37.43111111
2023-04-04 08:50,T-1,TEPCO,0.5 m,,0.75,,0.74,,,141.0344444,37.43111111
2023-04-05 07:50,T-1,TEPCO,0.5 m,,0.64,,0.83,,,141.0344444,37.43111111
2023-04-06 07:55,T-1,TEPCO,0.5 m,,0.78,,0.73,,,141.0344444,37.43111111
2023-04-07 08:34,T-1,TEPCO,0.5 m,,0.84,,0.54,,,141.0344444,37.43111111
2023-04-08 08:30,T-1,TEPCO,0.5 m,,0.84,,0.74,,,141.0344444,37.43111111
2023-04-09 08:00,T-1,TEPCO,0.5 m,,0.75,,0.62,,,141.0344444,37.43111111
2023-04-10 08:05,T-1,TEPCO,0.5 m,0.0019,,0.086,,0.33,,141.0344444,37.43111111
2023-04-11 07:55,T-1,TEPCO,0.5 m,,0.97,,0.74,,,141.0344444,37.43111111
2023-04-12 08:05,T-1,TEPCO,0.5 m,,0.91,,0.74,,,141.0344444,37.43111111
2023-04-13 08:15,T-1,TEPCO,0.5 m,,0.77,,0.74,,,141.0344444,37.43111111
2023-04-14 07:43,T-1,TEPCO,0.5 m,,0.71,,0.74,,,141.0344444,37.43111111
2023-04-15 08:40,T-1,TEPCO,0.5 m,,0.84,,0.79,,,141.0344444,37.43111111
2023-04-16 07:40,T-1,TEPCO,0.5 m,,0.91,,0.83,,,141.0344444,37.43111111
2023-04-17 07:45,T-1,TEPCO,0.5 m,,0.0013,0.06,,0.38,,141.0344444,37.43111111
2023-04-18 08:50,T-1,TEPCO,0.5 m,,0.64,,0.65,,,141.0344444,37.43111111
2023-04-19 07:55,T-1,TEPCO,0.5 m,,0.97,,0.74,,,141.0344444,37.43111111
2023-04-20 07:55,T-1,TEPCO,0.5 m,,0.64,,0.68,,,141.0344444,37.43111111
2023-04-21 08:00,T-1,TEPCO,0.5 m,,0.85,,0.74,,,141.0344444,37.43111111
2023-04-22 08:10,T-1,TEPCO,0.5 m,,0.91,,0.68,,,141.0344444,37.43111111
2023-04-23 07:45,T-1,TEPCO,0.5 m,,0.75,,0.83,,,141.0344444,37.43111111
2023-04-24 08:25,T-1,TEPCO,0.5 m,0.0028,,0.11,,1.2,,141.0344444,37.43111111
2023-04-25 08:31,T-1,TEPCO,0.5 m,,0.75,,0.68,,,141.0344444,37.43111111
2023-04-26 08:15,T-1,TEPCO,0.5 m,,0.91,,0.83,,,141.0344444,37.43111111
2023-04-27 08:15,T-1,TEPCO,0.5 m,,0.92,,0.66,,,141.0344444,37.43111111
2023-04-28 07:45,T-1,TEPCO,0.5 m,,0.71,,0.86,,,141.0344444,37.43111111
2023-04-29 08:20,T-1,TEPCO,0.5 m,,0.63,,0.88,,,141.0344444,37.43111111
2023-04-30 07:58,T-1,TEPCO,0.5 m,,0.74,,0.67,,,141.0344444,37.43111111
2023-05-01 08:00,T-1,TEPCO,0.5 m,0.0017,,0.081,,0.29,,141.0344444,37.43111111
2023-05-02 08:16,T-1,TEPCO,0.5 m,,0.65,,0.64,,,141.0344444,37.43111111
2023-05-03 07:55,T-1,TEPCO,0.5 m,,0.66,,0.72,,,141.0344444,37.43111111
2023-05-04 08:20,T-1,TEPCO,0.5 m,,0.77,,0.81,,,141.0344444,37.43111111
2023-05-05 07:46,T-1,TEPCO,0.5 m,,0.98,,0.96,,,141.0344444,37.43111111
2023-05-06 08:10,T-1,TEPCO,0.5 m,,0.74,,0.62,,,141.0344444,37.43111111
2023-05-07 08:30,T-1,TEPCO,0.5 m,,0.84,,0.83,,,141.0344444,37.43111111
2023-05-08 08:00,T-1,TEPCO,0.5 m,,0.64,,0.65,,,141.0344444,37.43111111
2023-05-09 08:19,T-1,TEPCO,0.5 m,,0.66,,0.67,,,141.0344444,37.43111111
2023-05-10 08:35,T-1,TEPCO,0.5 m,,0.0012,0.037,,,0.27,141.0344444,37.43111111
2023-05-11 07:40,T-1,TEPCO,0.5 m,,0.74,,0.62,,,141.0344444,37.43111111
2023-05-12 08:21,T-1,TEPCO,0.5 m,,0.79,,0.66,,,141.0344444,37.43111111
2023-05-13 08:05,T-1,TEPCO,0.5 m,,0.83,,0.65,,,141.0344444,37.43111111
2023-05-14 07:40,T-1,TEPCO,0.5 m,,0.86,,0.72,,,141.0344444,37.43111111
2023-05-15 08:20,T-1,TEPCO,0.5 m,,0.0012,0.034,,,0.28,141.0344444,37.43111111
2023-05-16 08:15,T-1,TEPCO,0.5 m,,0.74,,0.8,,,141.0344444,37.43111111
2023-05-17 07:55,T-1,TEPCO,0.5 m,,0.92,,0.72,,,141.0344444,37.43111111
2023-05-18 08:13,T-1,TEPCO,0.5 m,,0.8,,0.62,,,141.0344444,37.43111111
2023-05-19 07:46,T-1,TEPCO,0.5 m,,0.55,,0.59,,,141.0344444,37.43111111
2023-05-20 08:15,T-1,TEPCO,0.5 m,,0.61,,0.72,,,141.0344444,37.43111111
2023-05-21 08:00,T-1,TEPCO,0.5 m,,0.87,,0.66,,,141.0344444,37.43111111
2023-05-22 07:55,T-1,TEPCO,0.5 m,,0.0013,0.055,,0.35,,141.0344444,37.43111111
2023-05-23 09:10,T-1,TEPCO,0.5 m,,0.86,,0.66,,,141.0344444,37.43111111
2023-05-24 08:15,T-1,TEPCO,0.5 m,,0.83,,0.78,,,141.0344444,37.43111111
2023-05-25 08:00,T-1,TEPCO,0.5 m,,0.63,,0.59,,,141.0344444,37.43111111
2023-05-26 08:00,T-1,TEPCO,0.5 m,,0.79,,0.66,,,141.0344444,37.43111111
2023-05-27 08:15,T-1,TEPCO,0.5 m,,0.62,,0.68,,,141.0344444,37.43111111
2023-05-28 07:45,T-1,TEPCO,0.5 m,,0.79,,0.83,,,141.0344444,37.43111111
2023-05-29 07:40,T-1,TEPCO,0.5 m,0.0016,,0.07,,,0.28,141.0344444,37.43111111
2023-05-30 08:34,T-1,TEPCO,0.5 m,,0.57,,0.67,,,141.0344444,37.43111111
2023-05-31 08:32,T-1,TEPCO,0.5 m,,0.78,,0.8,,,141.0344444,37.43111111
2023-06-01 08:30,T-1,TEPCO,0.5 m,,0.81,,0.78,,,141.0344444,37.43111111
2023-06-02 09:15,T-1,TEPCO,0.5 m,,0.81,,0.55,,,141.0344444,37.43111111
2023-06-03 08:45,T-1,TEPCO,0.5 m,,0.92,,0.66,,,141.0344444,37.43111111
2023-06-04 07:50,T-1,TEPCO,0.5 m,,0.71,,0.86,,,141.0344444,37.43111111
2023-06-05 08:00,T-1,TEPCO,0.5 m,0.0023,,0.12,,,0.28,141.0344444,37.43111111
2023-06-06 08:25,T-1,TEPCO,0.5 m,,0.87,,0.59,,,141.0344444,37.43111111
2023-06-07 08:05,T-1,TEPCO,0.5 m,,0.71,,0.88,,,141.0344444,37.43111111
2023-06-08 08:50,T-1,TEPCO,0.5 m,,0.78,,0.79,,,141.0344444,37.43111111
2023-06-09 07:50,T-1,TEPCO,0.5 m,,0.74,,0.83,,,141.0344444,37.43111111
2023-06-10 08:15,T-1,TEPCO,0.5 m,,0.8,,0.69,,,141.0344444,37.43111111
2023-06-11 07:47,T-1,TEPCO,0.5 m,,0.79,,0.65,,,141.0344444,37.43111111
2023-06-12 07:50,T-1,TEPCO,0.5 m,,0.0013,0.056,,,0.33,141.0344444,37.43111111
2023-06-13 07:35,T-1,TEPCO,0.5 m,,0.87,,0.66,,,141.0344444,37.43111111
2023-06-14 06:38,T-1,TEPCO,0.5 m,,0.81,1,,,,141.0344444,37.43111111
2023-06-15 08:30,T-1,TEPCO,0.5 m,,0.92,,0.79,,,141.0344444,37.43111111
2023-06-16 08:00,T-1,TEPCO,0.5 m,,0.92,,0.87,,,141.0344444,37.43111111
2023-06-17 08:40,T-1,TEPCO,0.5 m,,0.66,,0.75,,,141.0344444,37.43111111
2023-06-18 08:20,T-1,TEPCO,0.5 m,,0.92,,0.61,,,141.0344444,37.43111111
2023-06-19 08:30,T-1,TEPCO,0.5 m,,0.0012,0.032,,0.13,,141.0344444,37.43111111
2023-06-20 07:10,T-1,TEPCO,0.5 m,,0.77,,0.81,,,141.0344444,37.43111111
2023-06-21 07:45,T-1,TEPCO,0.5 m,,0.92,,0.9,,,141.0344444,37.43111111
2023-06-22 08:16,T-1,TEPCO,0.5 m,,0.74,,0.76,,,141.0344444,37.43111111
2023-06-23 08:04,T-1,TEPCO,0.5 m,,0.79,,0.66,,,141.0344444,37.43111111
2023-06-24 07:50,T-1,TEPCO,0.5 m,,0.88,,0.7,,,141.0344444,37.43111111
2023-06-25 07:53,T-1,TEPCO,0.5 m,,0.75,,0.57,,,141.0344444,37.43111111
2023-06-26 07:55,T-1,TEPCO,0.5 m,,0.0012,0.021,,0.5,,141.0344444,37.43111111
2023-06-27 07:20,T-1,TEPCO,0.5 m,,0.77,,0.78,,,141.0344444,37.43111111
2023-06-28 07:35,T-1,TEPCO,0.5 m,,0.72,,0.76,,,141.0344444,37.43111111
2023-06-29 08:35,T-1,TEPCO,0.5 m,,0.57,,0.62,,,141.0344444,37.43111111
2023-06-30 06:55,T-1,TEPCO,0.5 m,,0.71,,0.88,,,141.0344444,37.43111111
2023-07-01 08:20,T-1,TEPCO,0.5 m,,0.71,,0.53,,,141.0344444,37.43111111
2023-07-02 08:05,T-1,TEPCO,0.5 m,,0.83,,0.78,,,141.0344444,37.43111111
2023-07-03 07:30,T-1,TEPCO,0.5 m,0.0029,,0.14,,0.42,,141.0344444,37.43111111
2023-07-04 06:40,T-1,TEPCO,0.5 m,,0.72,,0.71,,,141.0344444,37.43111111
2023-07-05 07:12,T-1,TEPCO,0.5 m,,0.69,,0.79,,,141.0344444,37.43111111
2023-07-06 07:03,T-1,TEPCO,0.5 m,,0.62,,0.76,,,141.0344444,37.43111111
2023-07-07 07:25,T-1,TEPCO,0.5 m,,0.75,,0.65,,,141.0344444,37.43111111
2023-07-08 07:59,T-1,TEPCO,0.5 m,,0.62,,0.65,,,141.0344444,37.43111111
2023-07-09 06:55,T-1,TEPCO,0.5 m,,0.72,,0.64,,,141.0344444,37.43111111
2023-07-10 06:40,T-1,TEPCO,0.5 m,0.0021,,0.11,,0.17,,141.0344444,37.43111111
2023-07-11 06:40,T-1,TEPCO,0.5 m,,0.85,,0.84,,,141.0344444,37.43111111
2023-07-12 07:00,T-1,TEPCO,0.5 m,,0.78,,0.76,,,141.0344444,37.43111111
2023-07-13 07:18,T-1,TEPCO,0.5 m,,0.55,,0.69,,,141.0344444,37.43111111
2023-07-14 07:40,T-1,TEPCO,0.5 m,,0.8,,0.7,,,141.0344444,37.43111111
2023-07-15 08:21,T-1,TEPCO,0.5 m,,0.71,,0.7,,,141.0344444,37.43111111
2023-07-16 07:25,T-1,TEPCO,0.5 m,,0.53,,0.74,,,141.0344444,37.43111111
2023-07-17 07:00,T-1,TEPCO,0.5 m,0.0047,,0.25,,,0.3,141.0344444,37.43111111
2023-07-18 07:35,T-1,TEPCO,0.5 m,,0.84,,0.76,,,141.0344444,37.43111111
2023-07-19 07:50,T-1,TEPCO,0.5 m,,0.69,,0.56,,,141.0344444,37.43111111
2023-07-20 07:10,T-1,TEPCO,0.5 m,,0.89,,0.86,,,141.0344444,37.43111111
2023-07-21 06:50,T-1,TEPCO,0.5 m,,0.69,,0.84,,,141.0344444,37.43111111
2023-07-22 07:33,T-1,TEPCO,0.5 m,,0.66,,0.91,,,141.0344444,37.43111111
2023-07-23 07:00,T-1,TEPCO,0.5 m,,0.89,,0.78,,,141.0344444,37.43111111
2023-07-24 07:00,T-1,TEPCO,0.5 m,,0.0012,0.061,,,0.31,141.0344444,37.43111111
2023-07-25 07:38,T-1,TEPCO,0.5 m,,0.71,,0.72,,,141.0344444,37.43111111
2023-07-26 07:02,T-1,TEPCO,0.5 m,,0.79,,0.66,,,141.0344444,37.43111111
2023-07-27 07:45,T-1,TEPCO,0.5 m,,0.8,,0.67,,,141.0344444,37.43111111
2023-07-28 07:30,T-1,TEPCO,0.5 m,,0.78,,0.76,,,141.0344444,37.43111111
2023-07-29 07:13,T-1,TEPCO,0.5 m,,0.69,,0.52,,,141.0344444,37.43111111
2023-07-30 07:00,T-1,TEPCO,0.5 m,,0.78,,0.69,,,141.0344444,37.43111111
2023-07-31 07:05,T-1,TEPCO,0.5 m,0.0027,,0.13,,0.34,,141.0344444,37.43111111
2023-08-01 09:47,T-1,TEPCO,0.5 m,,0.66,,0.6,,,141.0344444,37.43111111
2023-08-02 07:45,T-1,TEPCO,0.5 m,,0.88,,0.95,,,141.0344444,37.43111111
2023-08-03 07:22,T-1,TEPCO,0.5 m,,0.92,,0.77,,,141.0344444,37.43111111
2023-08-04 07:05,T-1,TEPCO,0.5 m,,0.92,,0.77,,,141.0344444,37.43111111
2023-08-05 07:20,T-1,TEPCO,0.5 m,,0.89,,0.78,,,141.0344444,37.43111111
2023-08-06 07:15,T-1,TEPCO,0.5 m,,0.86,,0.55,,,141.0344444,37.43111111
2023-08-07 07:10,T-1,TEPCO,0.5 m,,0.0012,0.055,,,0.32,141.0344444,37.43111111
2023-08-08 07:20,T-1,TEPCO,0.5 m,,0.86,,0.72,,,141.0344444,37.43111111
2023-08-09 07:53,T-1,TEPCO,0.5 m,,0.79,,0.77,,,141.0344444,37.43111111
2023-08-10 07:35,T-1,TEPCO,0.5 m,,0.71,,0.81,,,141.0344444,37.43111111
2023-08-11 07:15,T-1,TEPCO,0.5 m,,0.91,,0.62,,,141.0344444,37.43111111
2023-08-12 07:20,T-1,TEPCO,0.5 m,,0.64,,0.65,,,141.0344444,37.43111111
2023-08-13 06:58,T-1,TEPCO,0.5 m,,0.74,,0.67,,,141.0344444,37.43111111
2023-08-14 07:25,T-1,TEPCO,0.5 m,0.0015,,0.073,,0.1,,141.0344444,37.43111111
2023-08-15 07:17,T-1,TEPCO,0.5 m,,0.75,,0.72,,,141.0344444,37.43111111
2023-08-16 07:44,T-1,TEPCO,0.5 m,,0.66,,0.62,,,141.0344444,37.43111111
2023-08-17 07:20,T-1,TEPCO,0.5 m,,0.89,,0.9,,,141.0344444,37.43111111
2023-08-18 07:15,T-1,TEPCO,0.5 m,,0.79,,0.9,,,141.0344444,37.43111111
2023-08-19 07:15,T-1,TEPCO,0.5 m,,0.8,,0.56,,,141.0344444,37.43111111
2023-08-20 06:55,T-1,TEPCO,0.5 m,,0.85,,0.69,,,141.0344444,37.43111111
2023-08-21 08:06,T-1,TEPCO,0.5 m,,0.0012,0.035,,0.32,,141.0344444,37.43111111
2023-08-22 07:30,T-1,TEPCO,0.5 m,,0.86,,0.83,,,141.0344444,37.43111111
2023-08-23 07:29,T-1,TEPCO,0.5 m,,0.86,,0.67,,,141.0344444,37.43111111
2023-08-24 07:15,T-1,TEPCO,0.5 m,,0.83,,0.81,,0.34,141.0344444,37.43111111
2023-08-25 07:07,T-1,TEPCO,0.5 m,,0.83,,0.91,,,141.0344444,37.43111111
2023-08-26 07:20,T-1,TEPCO,0.5 m,,0.8,,0.72,0.97,,141.0344444,37.43111111
2023-08-27 07:05,T-1,TEPCO,0.5 m,,0.85,,0.61,,,141.0344444,37.43111111
2023-08-28 06:32,T-1,TEPCO,0.5 m,,0.57,,0.48,,,141.0344444,37.43111111
2023-08-29 06:51,T-1,TEPCO,0.5 m,,0.57,,0.67,,,141.0344444,37.43111111
2023-08-30 08:45,T-1,TEPCO,0.5 m,0.0016,,0.077,,1,,141.0344444,37.43111111
2023-08-31 07:13,T-1,TEPCO,0.5 m,,0.61,,0.57,,,141.0344444,37.43111111
2023-09-01 08:21,T-1,TEPCO,0.5 m,,0.78,,0.69,,,141.0344444,37.43111111
2023-09-02 07:08,T-1,TEPCO,0.5 m,,0.75,,0.58,,,141.0344444,37.43111111
2023-09-03 07:10,T-1,TEPCO,0.5 m,,0.62,,0.73,,,141.0344444,37.43111111
2023-09-04 07:10,T-1,TEPCO,0.5 m,,0.0012,0.02,,0.68,,141.0344444,37.43111111
2023-09-05 07:50,T-1,TEPCO,0.5 m,,0.78,,0.64,,,141.0344444,37.43111111
2023-09-06 07:00,T-1,TEPCO,0.5 m,,0.63,,0.71,,,141.0344444,37.43111111
2023-09-07 07:38,T-1,TEPCO,0.5 m,,0.55,,0.76,,,141.0344444,37.43111111
2023-09-08 07:20,T-1,TEPCO,0.5 m,,0.8,,0.74,,,141.0344444,37.43111111
2023-09-09 07:25,T-1,TEPCO,0.5 m,,0.8,,0.61,,,141.0344444,37.43111111
2023-09-10 07:20,T-1,TEPCO,0.5 m,,0.78,,0.83,,,141.0344444,37.43111111
2023-09-11 07:13,T-1,TEPCO,0.5 m,0.0026,,0.12,,0.21,,141.0344444,37.43111111
2023-09-12 06:45,T-1,TEPCO,0.5 m,,0.74,,0.67,,,141.0344444,37.43111111
2023-09-13 07:25,T-1,TEPCO,0.5 m,,0.79,,0.72,,,141.0344444,37.43111111
2023-09-14 07:21,T-1,TEPCO,0.5 m,,0.91,,0.7,,,141.0344444,37.43111111
2023-09-15 08:05,T-1,TEPCO,0.5 m,,0.89,,0.64,,,141.0344444,37.43111111
2023-09-16 07:20,T-1,TEPCO,0.5 m,,0.66,,0.55,,,141.0344444,37.43111111
2023-09-17 07:05,T-1,TEPCO,0.5 m,,0.97,,0.74,,,141.0344444,37.43111111
2023-09-18 06:50,T-1,TEPCO,0.5 m,,0.0013,0.048,,,0.31,141.0344444,37.43111111
2023-09-19 07:50,T-1,TEPCO,0.5 m,,0.75,,0.76,,,141.0344444,37.43111111
2023-09-20 07:00,T-1,TEPCO,0.5 m,,0.71,,0.72,,,141.0344444,37.43111111
2023-09-21 07:07,T-1,TEPCO,0.5 m,,0.71,,0.6,,,141.0344444,37.43111111
2023-09-22 07:40,T-1,TEPCO,0.5 m,,0.78,,0.64,,,141.0344444,37.43111111
2023-09-23 07:10,T-1,TEPCO,0.5 m,,0.71,,0.65,,,141.0344444,37.43111111
2023-09-24 06:58,T-1,TEPCO,0.5 m,,0.79,,0.72,,,141.0344444,37.43111111
2023-09-25 06:55,T-1,TEPCO,0.5 m,0.0017,,0.092,,,0.31,141.0344444,37.43111111
2023-09-26 07:19,T-1,TEPCO,0.5 m,,0.74,,0.67,,,141.0344444,37.43111111
2023-09-27 07:45,T-1,TEPCO,0.5 m,,0.53,,0.52,,,141.0344444,37.43111111
2023-09-28 07:30,T-1,TEPCO,0.5 m,,0.71,,0.6,,,141.0344444,37.43111111
2023-09-29 07:07,T-1,TEPCO,0.5 m,,0.8,,0.65,,,141.0344444,37.43111111
2023-09-30 07:02,T-1,TEPCO,0.5 m,,0.75,,0.58,,,141.0344444,37.43111111
2023-10-01 07:00,T-1,TEPCO,0.5 m,,0.85,,0.52,,,141.0344444,37.43111111
2023-10-02 06:34,T-1,TEPCO,0.5 m,0.0024,,0.13,,,0.34,141.0344444,37.43111111
2023-10-03 07:25,T-1,TEPCO,0.5 m,,0.83,,0.74,,,141.0344444,37.43111111
2023-10-04 07:15,T-1,TEPCO,0.5 m,,0.96,,0.67,,,141.0344444,37.43111111
2023-10-05 14:06,T-1,TEPCO,0.5 m,,0.8,,0.73,,0.31,141.0344444,37.43111111
2023-10-06 07:05,T-1,TEPCO,0.5 m,,0.91,,0.81,,,141.0344444,37.43111111
2023-10-07 06:50,T-1,TEPCO,0.5 m,,0.91,,0.65,,,141.0344444,37.43111111
2023-10-08 07:00,T-1,TEPCO,0.5 m,,0.85,,0.78,,,141.0344444,37.43111111
2023-10-09 07:40,T-1,TEPCO,0.5 m,0.002,,0.09,,0.4,,141.0344444,37.43111111
2023-10-10 07:52,T-1,TEPCO,0.5 m,,0.89,,0.69,,,141.0344444,37.43111111
2023-10-11 07:40,T-1,TEPCO,0.5 m,,0.72,,0.64,,,141.0344444,37.43111111
2023-10-12 07:10,T-1,TEPCO,0.5 m,,0.61,,0.65,,,141.0344444,37.43111111
2023-10-13 07:12,T-1,TEPCO,0.5 m,,0.62,,0.6,,,141.0344444,37.43111111
2023-10-14 07:20,T-1,TEPCO,0.5 m,,0.71,,0.65,,,141.0344444,37.43111111
2023-10-15 06:50,T-1,TEPCO,0.5 m,,0.84,,0.67,,,141.0344444,37.43111111
2023-10-16 07:05,T-1,TEPCO,0.5 m,,0.0013,0.056,,4.3,,141.0344444,37.43111111
2023-10-17 07:28,T-1,TEPCO,0.5 m,,0.78,,0.64,,,141.0344444,37.43111111
2023-10-18 07:28,T-1,TEPCO,0.5 m,,0.8,,0.67,,,141.0344444,37.43111111
2023-10-19 07:15,T-1,TEPCO,0.5 m,,0.88,,0.81,,,141.0344444,37.43111111
2023-10-20 07:15,T-1,TEPCO,0.5 m,,0.8,,0.68,,,141.0344444,37.43111111
2023-10-21 07:20,T-1,TEPCO,0.5 m,,0.66,,0.62,,,141.0344444,37.43111111
2023-10-22 07:10,T-1,TEPCO,0.5 m,,0.61,,0.7,,,141.0344444,37.43111111
2023-10-23 06:55,T-1,TEPCO,0.5 m,0.0031,,0.17,,1.3,,141.0344444,37.43111111
2023-10-24 07:15,T-1,TEPCO,0.5 m,,0.75,,0.76,,,141.0344444,37.43111111
2023-10-25 07:35,T-1,TEPCO,0.5 m,,0.74,,0.79,,,141.0344444,37.43111111
2023-10-26 07:10,T-1,TEPCO,0.5 m,,0.69,,0.67,,,141.0344444,37.43111111
2023-10-27 07:05,T-1,TEPCO,0.5 m,,0.72,,0.76,,,141.0344444,37.43111111
2023-10-28 07:43,T-1,TEPCO,0.5 m,,0.75,,0.76,,,141.0344444,37.43111111
2023-10-29 07:25,T-1,TEPCO,0.5 m,,0.69,,0.67,,,141.0344444,37.43111111
2023-10-30 06:55,T-1,TEPCO,0.5 m,,0.78,,0.54,,,141.0344444,37.43111111
2023-10-31 07:30,T-1,TEPCO,0.5 m,,0.78,,0.59,,,141.0344444,37.43111111
2023-11-01 07:10,T-1,TEPCO,0.5 m,0.0014,,0.073,,,0.32,141.0344444,37.43111111
2023-11-02 14:05,T-1,TEPCO,0.5 m,,0.66,,0.87,0.35,,141.0344444,37.43111111
2023-11-03 07:22,T-1,TEPCO,0.5 m,,0.92,,0.75,,,141.0344444,37.43111111
2023-11-04 07:20,T-1,TEPCO,0.5 m,,0.84,,0.59,,,141.0344444,37.43111111
2023-11-05 07:10,T-1,TEPCO,0.5 m,,0.75,,0.75,,,141.0344444,37.43111111
2023-11-06 06:53,T-1,TEPCO,0.5 m,0.0018,,0.11,,,0.34,141.0344444,37.43111111
2023-11-07 07:25,T-1,TEPCO,0.5 m,,0.86,,0.55,,,141.0344444,37.43111111
2023-11-08 07:50,T-1,TEPCO,0.5 m,,0.53,,0.65,,,141.0344444,37.43111111
2023-11-09 06:40,T-1,TEPCO,0.5 m,,0.56,,0.62,,,141.0344444,37.43111111
2023-11-10 08:30,T-1,TEPCO,0.5 m,,0.78,,0.64,,,141.0344444,37.43111111
2023-11-11 07:02,T-1,TEPCO,0.5 m,,0.72,,0.69,,,141.0344444,37.43111111
2023-11-12 06:52,T-1,TEPCO,0.5 m,,0.72,,0.64,,,141.0344444,37.43111111
2023-11-13 06:40,T-1,TEPCO,0.5 m,,0.0012,0.02,,0.25,,141.0344444,37.43111111
2023-11-14 06:58,T-1,TEPCO,0.5 m,,0.84,,0.72,,,141.0344444,37.43111111
2023-11-15 07:32,T-1,TEPCO,0.5 m,,0.97,,0.87,,,141.0344444,37.43111111
2023-11-16 07:20,T-1,TEPCO,0.5 m,,0.62,,0.72,,,141.0344444,37.43111111
2023-11-17 07:20,T-1,TEPCO,0.5 m,,0.69,,0.56,,,141.0344444,37.43111111
2023-11-18 07:40,T-1,TEPCO,0.5 m,,0.63,,0.85,,,141.0344444,37.43111111
2023-11-19 07:20,T-1,TEPCO,0.5 m,,0.8,,0.81,,,141.0344444,37.43111111
2023-11-20 06:46,T-1,TEPCO,0.5 m,,0.0012,0.042,,1.7,,141.0344444,37.43111111
2023-11-21 07:19,T-1,TEPCO,0.5 m,,0.75,,0.58,,,141.0344444,37.43111111
2023-11-22 07:00,T-1,TEPCO,0.5 m,,0.65,,0.69,,,141.0344444,37.43111111
2023-11-23 07:14,T-1,TEPCO,0.5 m,,0.69,,0.61,,,141.0344444,37.43111111
2023-11-24 07:00,T-1,TEPCO,0.5 m,,0.55,,0.67,,,141.0344444,37.43111111
2023-11-25 07:25,T-1,TEPCO,0.5 m,,0.63,,0.78,,,141.0344444,37.43111111
2023-11-26 06:46,T-1,TEPCO,0.5 m,,0.61,,0.57,,,141.0344444,37.43111111
2023-11-27 06:50,T-1,TEPCO,0.5 m,0.0014,,0.066,,,0.34,141.0344444,37.43111111
2023-11-28 07:20,T-1,TEPCO,0.5 m,,0.9,,0.63,,,141.0344444,37.43111111
2023-11-29 07:25,T-1,TEPCO,0.5 m,,0.8,,0.63,,,141.0344444,37.43111111
2023-11-30 07:50,T-1,TEPCO,0.5 m,,0.63,,0.54,,,141.0344444,37.43111111
2023-12-01 06:48,T-1,TEPCO,0.5 m,,0.8,,0.87,,,141.0344444,37.43111111
2023-12-02 07:20,T-1,TEPCO,0.5 m,,0.65,,0.8,,,141.0344444,37.43111111
2023-12-03 07:10,T-1,TEPCO,0.5 m,,0.65,,0.69,,,141.0344444,37.43111111
2023-12-04 06:45,T-1,TEPCO,0.5 m,,0.0013,0.047,,,0.31,141.0344444,37.43111111
2023-12-05 07:30,T-1,TEPCO,0.5 m,,0.75,,0.76,,,141.0344444,37.43111111
2023-12-06 07:30,T-1,TEPCO,0.5 m,,0.69,,0.72,,,141.0344444,37.43111111
2023-12-07 07:25,T-1,TEPCO,0.5 m,,0.8,,0.84,,,141.0344444,37.43111111
2023-12-08 07:30,T-1,TEPCO,0.5 m,,0.8,,0.61,,,141.0344444,37.43111111
2023-12-09 07:10,T-1,TEPCO,0.5 m,,0.63,,0.63,,,141.0344444,37.43111111
2023-12-10 06:40,T-1,TEPCO,0.5 m,,0.75,,0.63,,,141.0344444,37.43111111
2023-12-11 07:25,T-1,TEPCO,0.5 m,,0.0012,0.017,,0.15,,141.0344444,37.43111111
2023-12-12 06:35,T-1,TEPCO,0.5 m,,0.64,,0.83,,,141.0344444,37.43111111
2023-12-13 07:41,T-1,TEPCO,0.5 m,,0.55,,0.67,,,141.0344444,37.43111111
2023-12-14 06:55,T-1,TEPCO,0.5 m,,0.94,,0.76,,,141.0344444,37.43111111
2023-12-15 07:25,T-1,TEPCO,0.5 m,,0.62,,0.63,,,141.0344444,37.43111111
2023-12-16 07:15,T-1,TEPCO,0.5 m,,0.55,,0.75,,,141.0344444,37.43111111
2023-12-17 07:30,T-1,TEPCO,0.5 m,,0.93,,0.72,,,141.0344444,37.43111111
2023-12-18 06:55,T-1,TEPCO,0.5 m,,0.0012,0.024,,,0.36,141.0344444,37.43111111
2023-12-19 07:13,T-1,TEPCO,0.5 m,,0.88,,0.67,,,141.0344444,37.43111111
2023-12-20 07:10,T-1,TEPCO,0.5 m,,0.8,,0.67,,,141.0344444,37.43111111
2023-12-21 07:15,T-1,TEPCO,0.5 m,,0.82,,0.72,,,141.0344444,37.43111111
2023-12-22 07:45,T-1,TEPCO,0.5 m,,0.62,,0.66,,,141.0344444,37.43111111
2023-12-23 07:10,T-1,TEPCO,0.5 m,,0.8,,0.61,,,141.0344444,37.43111111
2023-12-24 06:42,T-1,TEPCO,0.5 m,,0.82,,0.68,,,141.0344444,37.43111111
2023-12-25 06:36,T-1,TEPCO,0.5 m,,0.0012,0.017,,,0.33,141.0344444,37.43111111
2023-12-26 07:05,T-1,TEPCO,0.5 m,,0.74,,0.62,,,141.0344444,37.43111111
2023-12-27 06:55,T-1,TEPCO,0.5 m,,0.62,,0.56,,,141.0344444,37.43111111
