File Creation Date,2025-04-23
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2023/05/01,Black rockfish,Cs-137,,7.5,Bq/kg-fresh
2023/04/25,Black rockfish,Cs-134,,8.9,Bq/kg-fresh
2023/04/25,Black rockfish,Cs-134,,7.8,Bq/kg-fresh
2023/04/25,Black rockfish,Cs-134,,8.9,Bq/kg-fresh
2023/04/25,Brown hakeling,Cs-134,,8,Bq/kg-fresh
2023/04/25,Microstomus achne,Cs-134,,11,Bq/kg-fresh
2023/04/25,Sea raven,Cs-134,,8.9,Bq/kg-fresh
2023/04/25,Conger eel,Cs-134,,8.5,Bq/kg-fresh
2023/04/25,Globefish,Cs-134,,11,Bq/kg-fresh
2023/04/25,Black rockfish,Cs-137,,8.9,Bq/kg-fresh
2023/04/25,Black rockfish,Cs-137,,6.7,Bq/kg-fresh
2023/04/25,Black rockfish,Cs-137,,7.5,Bq/kg-fresh
2023/04/25,Brown hakeling,Cs-137,,7.3,Bq/kg-fresh
2023/04/25,Microstomus achne,Cs-137,,7.5,Bq/kg-fresh
2023/04/25,Sea raven,Cs-137,,7.8,Bq/kg-fresh
2023/04/25,Conger eel,Cs-137,,7.6,Bq/kg-fresh
2023/04/25,Globefish,Cs-137,,7.6,Bq/kg-fresh
2023/04/23,Olive flounder,Cs-134,,8.6,Bq/kg-fresh
2023/04/23,Olive flounder,Cs-137,,6.8,Bq/kg-fresh
2023/04/16,Black rockfish,Cs-134,,9.2,Bq/kg-fresh
2023/04/16,Sebastes cheni,Cs-134,,7.6,Bq/kg-fresh
2023/04/16,Marbled sole,Cs-134,,6.2,Bq/kg-fresh
2023/04/16,Olive flounder,Cs-134,,11,Bq/kg-fresh
2023/04/16,Goldeye rockfish,Cs-134,,8,Bq/kg-fresh
2023/04/16,Black sea bream,Cs-134,,7.5,Bq/kg-fresh
2023/04/16,Honnibe crocker,Cs-134,,8.7,Bq/kg-fresh
2023/04/16,Redwing searobin,Cs-134,,7.8,Bq/kg-fresh
2023/04/16,Black rockfish,Cs-137,,7.9,Bq/kg-fresh
2023/04/16,Sebastes cheni,Cs-137,,6.5,Bq/kg-fresh
2023/04/16,Marbled sole,Cs-137,,6.9,Bq/kg-fresh
2023/04/16,Olive flounder,Cs-137,,7.9,Bq/kg-fresh
2023/04/16,Goldeye rockfish,Cs-137,,7.1,Bq/kg-fresh
2023/04/16,Black sea bream,Cs-137,,7.6,Bq/kg-fresh
2023/04/16,Honnibe crocker,Cs-137,,7.2,Bq/kg-fresh
2023/04/16,Redwing searobin,Cs-137,,7.2,Bq/kg-fresh
2023/04/14,Black rockfish,Cs-134,,7.5,Bq/kg-fresh
2023/04/14,Black rockfish,Cs-134,,8.5,Bq/kg-fresh
2023/04/14,Black rockfish,Cs-137,,6.7,Bq/kg-fresh
2023/04/14,Black rockfish,Cs-137,,8.8,Bq/kg-fresh
2023/04/13,Black rockfish,Cs-134,,9.8,Bq/kg-fresh
2023/04/13,Black rockfish,Cs-134,,7.6,Bq/kg-fresh
2023/04/13,Black rockfish,Cs-137,,6.6,Bq/kg-fresh
2023/04/13,Black rockfish,Cs-137,,6.9,Bq/kg-fresh
2023/04/12,Black rockfish,Cs-134,,8.9,Bq/kg-fresh
2023/04/12,Black rockfish,Cs-134,,7.7,Bq/kg-fresh
2023/04/12,Black rockfish,Cs-134,,9.6,Bq/kg-fresh
2023/04/12,Black rockfish,Cs-137,,6.7,Bq/kg-fresh
2023/04/12,Black rockfish,Cs-137,,6.4,Bq/kg-fresh
2023/04/12,Black rockfish,Cs-137,,8.8,Bq/kg-fresh
2023/04/11,Icefish,Cs-134,,7.7,Bq/kg-fresh
2023/04/11,Icefish,Cs-137,,8,Bq/kg-fresh
2023/04/10,Black rockfish,Cs-134,,8.4,Bq/kg-fresh
2023/04/10,Black rockfish,Cs-137,,8.5,Bq/kg-fresh
2023/04/05,Black rockfish,Cs-134,,6.4,Bq/kg-fresh
2023/04/05,Black rockfish,Cs-134,,8.4,Bq/kg-fresh
2023/04/05,Black rockfish,Cs-137,,7.3,Bq/kg-fresh
2023/04/05,Black rockfish,Cs-137,,8.8,Bq/kg-fresh
2023/04/04,Greeneye,Cs-134,,11,Bq/kg-fresh
2023/04/04,Brown hakeling,Cs-134,,11,Bq/kg-fresh
2023/04/04,Roughsclae sole,Cs-134,,9.3,Bq/kg-fresh
2023/04/04,Chub mackerel,Cs-134,,7.8,Bq/kg-fresh
2023/04/04,Scorpionfish,Cs-134,,9.3,Bq/kg-fresh
2023/04/04,Blackfin flounder,Cs-134,,11,Bq/kg-fresh
2023/04/04,Pacific cod,Cs-134,,8.5,Bq/kg-fresh
2023/04/04,Greeneye,Cs-137,,8.3,Bq/kg-fresh
2023/04/04,Brown hakeling,Cs-137,,7.8,Bq/kg-fresh
2023/04/04,Roughsclae sole,Cs-137,,7.4,Bq/kg-fresh
2023/04/04,Chub mackerel,Cs-137,,6.6,Bq/kg-fresh
2023/04/04,Scorpionfish,Cs-137,,6.4,Bq/kg-fresh
2023/04/04,Blackfin flounder,Cs-137,,9,Bq/kg-fresh
2023/04/04,Pacific cod,Cs-137,,6.7,Bq/kg-fresh
2023/04/03,Black rockfish,Cs-134,,8.8,Bq/kg-fresh
2023/04/03,Black rockfish,Cs-137,,7.6,Bq/kg-fresh
2023/04/02,Black rockfish,Cs-134,,9,Bq/kg-fresh
2023/04/02,Sebastes cheni,Cs-134,,9.9,Bq/kg-fresh
2023/04/02,Common skate,Cs-134,,8.4,Bq/kg-fresh
2023/04/02,Olive flounder,Cs-134,,7.7,Bq/kg-fresh
2023/04/02,Pointhead flounder,Cs-134,,8.1,Bq/kg-fresh
2023/04/02,Black rockfish,Cs-137,,8.2,Bq/kg-fresh
2023/04/02,Sebastes cheni,Cs-137,,8.4,Bq/kg-fresh
2023/04/02,Common skate,Cs-137,,8,Bq/kg-fresh
2023/04/02,Olive flounder,Cs-137,,8,Bq/kg-fresh
2023/04/02,Pointhead flounder,Cs-137,,7,Bq/kg-fresh
2023/03/30,Pointhead flounder,Cs-134,,9.7,Bq/kg-fresh
2023/03/30,Greenling,Cs-134,,8.7,Bq/kg-fresh
2023/03/30,Yellow goosefish,Cs-134,,8,Bq/kg-fresh
2023/03/30,Sea bass,Cs-134,,7.6,Bq/kg-fresh
2023/03/30,Littlemouth flounder,Cs-134,,7.5,Bq/kg-fresh
2023/03/30,Roundnose flounder,Cs-134,,8,Bq/kg-fresh
2023/03/30,Pointhead flounder,Cs-137,,8.6,Bq/kg-fresh
2023/03/30,Greenling,Cs-137,,7.6,Bq/kg-fresh
2023/03/30,Yellow goosefish,Cs-137,,8.5,Bq/kg-fresh
2023/03/30,Sea bass,Cs-137,,8.3,Bq/kg-fresh
2023/03/30,Littlemouth flounder,Cs-137,,7.3,Bq/kg-fresh
2023/03/30,Roundnose flounder,Cs-137,,6.5,Bq/kg-fresh
2023/03/29,Black rockfish,Cs-134,,8.7,Bq/kg-fresh
2023/03/29,Black rockfish,Cs-137,,8.1,Bq/kg-fresh
2023/03/26,Black rockfish,Cs-134,,8.1,Bq/kg-fresh
2023/03/26,Black rockfish,Cs-134,,9.6,Bq/kg-fresh
2023/03/26,Black rockfish,Cs-134,,9,Bq/kg-fresh
2023/03/26,Sea raven,Cs-134,,11,Bq/kg-fresh
2023/03/26,Olive flounder,Cs-134,,8.2,Bq/kg-fresh
2023/03/26,Pointhead flounder,Cs-134,,7.4,Bq/kg-fresh
2023/03/26,Sea bass,Cs-134,,9.7,Bq/kg-fresh
2023/03/26,Roundnose flounder,Cs-134,,9.6,Bq/kg-fresh
2023/03/26,Redwing searobin,Cs-134,,7.1,Bq/kg-fresh
2023/03/26,Bluefin searobin,Cs-134,,9.2,Bq/kg-fresh
2023/03/26,Black rockfish,Cs-137,,7,Bq/kg-fresh
2023/03/26,Black rockfish,Cs-137,,8.1,Bq/kg-fresh
2023/03/26,Black rockfish,Cs-137,,7.4,Bq/kg-fresh
2023/03/26,Sea raven,Cs-137,,7.9,Bq/kg-fresh
2023/03/26,Olive flounder,Cs-137,,8.6,Bq/kg-fresh
2023/03/26,Pointhead flounder,Cs-137,,7.9,Bq/kg-fresh
2023/03/26,Sea bass,Cs-137,,8.3,Bq/kg-fresh
2023/03/26,Roundnose flounder,Cs-137,,7,Bq/kg-fresh
2023/03/26,Redwing searobin,Cs-137,,5.5,Bq/kg-fresh
2023/03/26,Bluefin searobin,Cs-137,,7.3,Bq/kg-fresh
2023/03/23,Black rockfish,Cs-134,,9,Bq/kg-fresh
2023/03/23,Black rockfish,Cs-137,,8.2,Bq/kg-fresh
2023/03/22,Black rockfish,Cs-134,,9.7,Bq/kg-fresh
2023/03/22,Black rockfish,Cs-134,,7.9,Bq/kg-fresh
2023/03/22,Black rockfish,Cs-134,,8.7,Bq/kg-fresh
2023/03/22,Black rockfish,Cs-137,,5.9,Bq/kg-fresh
2023/03/22,Black rockfish,Cs-137,,6.8,Bq/kg-fresh
2023/03/22,Black rockfish,Cs-137,,7.9,Bq/kg-fresh
2023/03/15,Sea bass,Cs-134,,7.5,Bq/kg-fresh
2023/03/15,Sea bass,Cs-134,,11,Bq/kg-fresh
2023/03/15,Sea bass,Cs-134,,9.4,Bq/kg-fresh
2023/03/15,Sea bass,Cs-137,,7.1,Bq/kg-fresh
2023/03/15,Sea bass,Cs-137,,8,Bq/kg-fresh
2023/03/15,Sea bass,Cs-137,,7.6,Bq/kg-fresh
2023/03/12,Black rockfish,Cs-134,,9.3,Bq/kg-fresh
2023/03/12,Olive flounder,Cs-134,,8,Bq/kg-fresh
2023/03/12,Honnibe crocker,Cs-134,,7.2,Bq/kg-fresh
2023/03/12,Yellow goosefish,Cs-134,,7.5,Bq/kg-fresh
2023/03/12,Sea bass,Cs-134,,9.1,Bq/kg-fresh
2023/03/12,Sea bass,Cs-134,,9.2,Bq/kg-fresh
2023/03/12,Sea bass,Cs-134,,11,Bq/kg-fresh
2023/03/12,Sea bass,Cs-134,,9.2,Bq/kg-fresh
2023/03/12,Sea bass,Cs-134,,9.1,Bq/kg-fresh
2023/03/12,Sea bass,Cs-134,,8.1,Bq/kg-fresh
2023/03/12,Redwing searobin,Cs-134,,8.5,Bq/kg-fresh
2023/03/12,Ridged-eye flounder,Cs-134,,8.7,Bq/kg-fresh
2023/03/12,Black rockfish,Cs-137,,8.2,Bq/kg-fresh
2023/03/12,Olive flounder,Cs-137,,8.3,Bq/kg-fresh
2023/03/12,Honnibe crocker,Cs-137,,7,Bq/kg-fresh
2023/03/12,Yellow goosefish,Cs-137,,7,Bq/kg-fresh
2023/03/12,Sea bass,Cs-137,,8.4,Bq/kg-fresh
2023/03/12,Sea bass,Cs-137,,6.3,Bq/kg-fresh
2023/03/12,Sea bass,Cs-137,,8.6,Bq/kg-fresh
2023/03/12,Sea bass,Cs-137,,8.4,Bq/kg-fresh
2023/03/12,Sea bass,Cs-137,,7.6,Bq/kg-fresh
2023/03/12,Sea bass,Cs-137,,6.2,Bq/kg-fresh
2023/03/12,Redwing searobin,Cs-137,,8.6,Bq/kg-fresh
2023/03/12,Ridged-eye flounder,Cs-137,,7.4,Bq/kg-fresh
2023/03/09,Black rockfish,Cs-134,,9.9,Bq/kg-fresh
2023/03/09,Black rockfish,Cs-134,,7.2,Bq/kg-fresh
2023/03/09,Black rockfish,Cs-137,,8,Bq/kg-fresh
2023/03/09,Black rockfish,Cs-137,,6.8,Bq/kg-fresh
2023/03/08,Sea bass,Cs-134,,9.7,Bq/kg-fresh
2023/03/08,Sea bass,Cs-134,,8.7,Bq/kg-fresh
2023/03/08,Sea bass,Cs-134,,8.7,Bq/kg-fresh
2023/03/08,Sea bass,Cs-134,,8.9,Bq/kg-fresh
2023/03/08,Sea bass,Cs-137,,8.7,Bq/kg-fresh
2023/03/08,Sea bass,Cs-137,,9.1,Bq/kg-fresh
2023/03/08,Sea bass,Cs-137,,6.8,Bq/kg-fresh
2023/03/08,Sea bass,Cs-137,,6.9,Bq/kg-fresh
2023/03/06,Sea bass,Cs-134,,8.1,Bq/kg-fresh
2023/03/06,Sea bass,Cs-134,,9.7,Bq/kg-fresh
2023/03/06,Sea bass,Cs-137,,8.5,Bq/kg-fresh
2023/03/06,Sea bass,Cs-137,,8,Bq/kg-fresh
2023/03/05,Black rockfish,Cs-134,,8,Bq/kg-fresh
2023/03/05,Sebastes cheni,Cs-134,,5.8,Bq/kg-fresh
2023/03/05,Goldeye rockfish,Cs-134,,7,Bq/kg-fresh
2023/03/05,Black rockfish,Cs-137,,8.2,Bq/kg-fresh
2023/03/05,Sebastes cheni,Cs-137,,6.5,Bq/kg-fresh
2023/03/05,Goldeye rockfish,Cs-137,,7.8,Bq/kg-fresh
2023/03/03,Sea bass,Cs-134,,10,Bq/kg-fresh
2023/03/03,Sea bass,Cs-134,,8.2,Bq/kg-fresh
2023/03/03,Sea bass,Cs-134,,11,Bq/kg-fresh
2023/03/03,Sea bass,Cs-137,,6.9,Bq/kg-fresh
2023/03/03,Sea bass,Cs-137,,7.5,Bq/kg-fresh
2023/03/03,Sea bass,Cs-137,,8.2,Bq/kg-fresh
2023/03/02,Black rockfish,Cs-134,,8.3,Bq/kg-fresh
2023/03/02,Sea bass,Cs-134,,8.3,Bq/kg-fresh
2023/03/02,Sea bass,Cs-134,,8.6,Bq/kg-fresh
2023/03/02,Sea bass,Cs-134,,8.7,Bq/kg-fresh
2023/03/02,Black rockfish,Cs-137,,8,Bq/kg-fresh
2023/03/02,Sea bass,Cs-137,,7.6,Bq/kg-fresh
2023/03/02,Sea bass,Cs-137,,6.9,Bq/kg-fresh
2023/03/02,Sea bass,Cs-137,,8,Bq/kg-fresh
2023/02/28,Sea bass,Cs-134,,9.1,Bq/kg-fresh
2023/02/28,Sea bass,Cs-134,,8.2,Bq/kg-fresh
2023/02/28,Sea bass,Cs-134,,9.4,Bq/kg-fresh
2023/02/28,Sea bass,Cs-134,,11,Bq/kg-fresh
2023/02/28,Sea bass,Cs-137,,7.3,Bq/kg-fresh
2023/02/28,Sea bass,Cs-137,,9.5,Bq/kg-fresh
2023/02/28,Sea bass,Cs-137,,7.3,Bq/kg-fresh
2023/02/28,Sea bass,Cs-137,,7.3,Bq/kg-fresh
2023/02/27,Brown hakeling,Cs-134,,8.3,Bq/kg-fresh
2023/02/27,Sea raven,Cs-134,,7.8,Bq/kg-fresh
2023/02/27,Conger eel,Cs-134,,9.9,Bq/kg-fresh
2023/02/27,Icefish,Cs-134,,8.9,Bq/kg-fresh
2023/02/27,Brown hakeling,Cs-137,,7.7,Bq/kg-fresh
2023/02/27,Sea raven,Cs-137,,6.7,Bq/kg-fresh
2023/02/27,Conger eel,Cs-137,,7.6,Bq/kg-fresh
2023/02/27,Icefish,Cs-137,,6.5,Bq/kg-fresh
2023/02/26,Olive flounder,Cs-134,,12,Bq/kg-fresh
2023/02/26,Olive flounder,Cs-137,,7.7,Bq/kg-fresh
2023/02/21,Icefish,Cs-134,,8.3,Bq/kg-fresh
2023/02/21,Icefish,Cs-134,,8,Bq/kg-fresh
2023/02/21,Icefish,Cs-137,,9,Bq/kg-fresh
2023/02/21,Icefish,Cs-137,,7.5,Bq/kg-fresh
2023/02/19,Sebastes cheni,Cs-134,,9.8,Bq/kg-fresh
2023/02/19,Goldeye rockfish,Cs-134,,8.4,Bq/kg-fresh
2023/02/19,Japanese tonguefish,Cs-134,,6.9,Bq/kg-fresh
2023/02/19,Panther puffer,Cs-134,,9.5,Bq/kg-fresh
2023/02/19,Sebastes cheni,Cs-137,,9.5,Bq/kg-fresh
2023/02/19,Goldeye rockfish,Cs-137,,8.3,Bq/kg-fresh
2023/02/19,Japanese tonguefish,Cs-137,,8.3,Bq/kg-fresh
2023/02/19,Panther puffer,Cs-137,,8.5,Bq/kg-fresh
2023/02/17,Black rockfish,Cs-134,,6.4,Bq/kg-fresh
2023/02/17,Black rockfish,Cs-134,,9.4,Bq/kg-fresh
2023/02/17,Black rockfish,Cs-134,,6.2,Bq/kg-fresh
2023/02/17,Black rockfish,Cs-134,,9,Bq/kg-fresh
2023/02/17,Sea bass,Cs-134,,9.6,Bq/kg-fresh
2023/02/17,Sea bass,Cs-134,,8.7,Bq/kg-fresh
2023/02/17,Sea bass,Cs-134,,8.8,Bq/kg-fresh
2023/02/17,Sea bass,Cs-134,,8.2,Bq/kg-fresh
2023/02/17,Black rockfish,Cs-137,,8,Bq/kg-fresh
2023/02/17,Black rockfish,Cs-137,,7.9,Bq/kg-fresh
2023/02/17,Black rockfish,Cs-137,,6.7,Bq/kg-fresh
2023/02/17,Black rockfish,Cs-137,,7,Bq/kg-fresh
2023/02/17,Sea bass,Cs-137,,9.7,Bq/kg-fresh
2023/02/17,Sea bass,Cs-137,,7.8,Bq/kg-fresh
2023/02/17,Sea bass,Cs-137,,9.2,Bq/kg-fresh
2023/02/17,Sea bass,Cs-137,,8.5,Bq/kg-fresh
2023/02/16,Black rockfish,Cs-134,,9.3,Bq/kg-fresh
2023/02/16,Black rockfish,Cs-134,,8.4,Bq/kg-fresh
2023/02/16,Black rockfish,Cs-134,,8.1,Bq/kg-fresh
2023/02/16,Sea bass,Cs-134,,11,Bq/kg-fresh
2023/02/16,Sea bass,Cs-134,,6.6,Bq/kg-fresh
2023/02/16,Black rockfish,Cs-137,,9,Bq/kg-fresh
2023/02/16,Black rockfish,Cs-137,,7.5,Bq/kg-fresh
2023/02/16,Black rockfish,Cs-137,,7.5,Bq/kg-fresh
2023/02/16,Sea bass,Cs-137,,9,Bq/kg-fresh
2023/02/16,Sea bass,Cs-137,,6.9,Bq/kg-fresh
2023/02/12,Greeneye,Cs-134,,7.3,Bq/kg-fresh
2023/02/12,Brown hakeling,Cs-134,,8.2,Bq/kg-fresh
2023/02/12,Chub mackerel,Cs-134,,9.8,Bq/kg-fresh
2023/02/12,Rikuzen flounder,Cs-134,,7.7,Bq/kg-fresh
2023/02/12,Scorpionfish,Cs-134,,7.8,Bq/kg-fresh
2023/02/12,Microstomus achne,Cs-134,,8.5,Bq/kg-fresh
2023/02/12,Icefish,Cs-134,,9.6,Bq/kg-fresh
2023/02/12,Icefish,Cs-134,,9.7,Bq/kg-fresh
2023/02/12,Blackfin flounder,Cs-134,,11,Bq/kg-fresh
2023/02/12,Pacific cod,Cs-134,,9.5,Bq/kg-fresh
2023/02/12,Pointhead flounder,Cs-134,,9.8,Bq/kg-fresh
2023/02/12,Flathead flounder,Cs-134,,7.9,Bq/kg-fresh
2023/02/12,Alaska pollack,Cs-134,,7.3,Bq/kg-fresh
2023/02/12,Pacific barrelfish,Cs-134,,9,Bq/kg-fresh
2023/02/12,Gnomefish,Cs-134,,7.6,Bq/kg-fresh
2023/02/12,Greeneye,Cs-137,,7.4,Bq/kg-fresh
2023/02/12,Brown hakeling,Cs-137,,8.7,Bq/kg-fresh
2023/02/12,Chub mackerel,Cs-137,,8.5,Bq/kg-fresh
2023/02/12,Rikuzen flounder,Cs-137,,7.7,Bq/kg-fresh
2023/02/12,Scorpionfish,Cs-137,,7.4,Bq/kg-fresh
2023/02/12,Microstomus achne,Cs-137,,7.9,Bq/kg-fresh
2023/02/12,Icefish,Cs-137,,8.9,Bq/kg-fresh
2023/02/12,Icefish,Cs-137,,6,Bq/kg-fresh
2023/02/12,Blackfin flounder,Cs-137,,8.7,Bq/kg-fresh
2023/02/12,Pacific cod,Cs-137,,7.7,Bq/kg-fresh
2023/02/12,Pointhead flounder,Cs-137,,8.2,Bq/kg-fresh
2023/02/12,Flathead flounder,Cs-137,,7.1,Bq/kg-fresh
2023/02/12,Alaska pollack,Cs-137,,7.8,Bq/kg-fresh
2023/02/12,Pacific barrelfish,Cs-137,,9.6,Bq/kg-fresh
2023/02/12,Gnomefish,Cs-137,,6.8,Bq/kg-fresh
2023/02/07,Black rockfish,Cs-134,,11,Bq/kg-fresh
2023/02/07,Black rockfish,Cs-137,,7.4,Bq/kg-fresh
2023/02/05,Black rockfish,Cs-134,,9.5,Bq/kg-fresh
2023/02/05,Sebastes cheni,Cs-134,,9.2,Bq/kg-fresh
2023/02/05,Microstomus achne,Cs-134,,9.8,Bq/kg-fresh
2023/02/05,Greenling,Cs-134,,11,Bq/kg-fresh
2023/02/05,Fox jacopever,Cs-134,,9.6,Bq/kg-fresh
2023/02/05,Snailfish,Cs-134,,11,Bq/kg-fresh
2023/02/05,Black rockfish,Cs-137,,7.8,Bq/kg-fresh
2023/02/05,Sebastes cheni,Cs-137,,9.7,Bq/kg-fresh
2023/02/05,Microstomus achne,Cs-137,,9.8,Bq/kg-fresh
2023/02/05,Greenling,Cs-137,,7.8,Bq/kg-fresh
2023/02/05,Fox jacopever,Cs-137,,8,Bq/kg-fresh
2023/02/05,Snailfish,Cs-137,,9,Bq/kg-fresh
2023/01/31,Icefish,Cs-134,,9.7,Bq/kg-fresh
2023/01/31,Icefish,Cs-134,,9.9,Bq/kg-fresh
2023/01/31,Icefish,Cs-134,,11,Bq/kg-fresh
2023/01/31,Icefish,Cs-137,,6.5,Bq/kg-fresh
2023/01/31,Icefish,Cs-137,,6.9,Bq/kg-fresh
2023/01/31,Icefish,Cs-137,,8.2,Bq/kg-fresh
2023/01/30,Black rockfish,Cs-134,,9.6,Bq/kg-fresh
2023/01/30,Black rockfish,Cs-134,,9.3,Bq/kg-fresh
2023/01/30,Brown hakeling,Cs-134,,7.2,Bq/kg-fresh
2023/01/30,Black rockfish,Cs-137,,7.4,Bq/kg-fresh
2023/01/30,Black rockfish,Cs-137,,8.3,Bq/kg-fresh
2023/01/30,Brown hakeling,Cs-137,,8.1,Bq/kg-fresh
2023/01/29,Rikuzen flounder,Cs-134,,7.1,Bq/kg-fresh
2023/01/29,Microstomus achne,Cs-134,,8.2,Bq/kg-fresh
2023/01/29,Conger eel,Cs-134,,8.8,Bq/kg-fresh
2023/01/29,Yellow goosefish,Cs-134,,7.3,Bq/kg-fresh
2023/01/29,Sea bass,Cs-134,,9.1,Bq/kg-fresh
2023/01/29,Redwing searobin,Cs-134,,8.2,Bq/kg-fresh
2023/01/29,Willowy flounder,Cs-134,,11,Bq/kg-fresh
2023/01/29,White croaker,Cs-134,,9.9,Bq/kg-fresh
2023/01/29,Hairtail,Cs-134,,9.4,Bq/kg-fresh
2023/01/29,Rikuzen flounder,Cs-137,,8.5,Bq/kg-fresh
2023/01/29,Microstomus achne,Cs-137,,8,Bq/kg-fresh
2023/01/29,Conger eel,Cs-137,,7.6,Bq/kg-fresh
2023/01/29,Yellow goosefish,Cs-137,,6.8,Bq/kg-fresh
2023/01/29,Sea bass,Cs-137,,8.2,Bq/kg-fresh
2023/01/29,Redwing searobin,Cs-137,,7.5,Bq/kg-fresh
2023/01/29,Willowy flounder,Cs-137,,8.8,Bq/kg-fresh
2023/01/29,White croaker,Cs-137,,7.9,Bq/kg-fresh
2023/01/29,Hairtail,Cs-137,,9,Bq/kg-fresh
2023/01/24,Icefish,Cs-134,,9.8,Bq/kg-fresh
2023/01/24,Icefish,Cs-137,,8.4,Bq/kg-fresh
2023/01/22,Common skate,Cs-134,,8.3,Bq/kg-fresh
2023/01/22,Sea raven,Cs-134,,9.5,Bq/kg-fresh
2023/01/22,Roundnose flounder,Cs-134,,8.4,Bq/kg-fresh
2023/01/22,Redwing searobin,Cs-134,,8.6,Bq/kg-fresh
2023/01/22,Common skate,Cs-137,,7,Bq/kg-fresh
2023/01/22,Sea raven,Cs-137,,8.1,Bq/kg-fresh
2023/01/22,Roundnose flounder,Cs-137,,6.2,Bq/kg-fresh
2023/01/22,Redwing searobin,Cs-137,,7.4,Bq/kg-fresh
2023/01/20,Black rockfish,Cs-134,,9.1,Bq/kg-fresh
2023/01/20,Black rockfish,Cs-137,,8.6,Bq/kg-fresh
2023/01/09,Black rockfish,Cs-134,,8.8,Bq/kg-fresh
2023/01/09,Greeneye,Cs-134,,8.3,Bq/kg-fresh
2023/01/09,Brown hakeling,Cs-134,,9.9,Bq/kg-fresh
2023/01/09,Scorpionfish,Cs-134,,7.1,Bq/kg-fresh
2023/01/09,Pacific cod,Cs-134,,9,Bq/kg-fresh
2023/01/09,Yellow goosefish,Cs-134,,8.5,Bq/kg-fresh
2023/01/09,Roundnose flounder,Cs-134,,9,Bq/kg-fresh
2023/01/09,Flathead flounder,Cs-134,,9.9,Bq/kg-fresh
2023/01/09,Alaska pollack,Cs-134,,8,Bq/kg-fresh
2023/01/09,Snailfish,Cs-134,,9.1,Bq/kg-fresh
2023/01/09,Willowy flounder,Cs-134,,7.9,Bq/kg-fresh
2023/01/09,Striped jewfish,Cs-134,,8.5,Bq/kg-fresh
2023/01/09,Mirror dory,Cs-134,,8.9,Bq/kg-fresh
2023/01/09,Anchovy,Cs-134,,8.7,Bq/kg-fresh
2023/01/09,Black rockfish,Cs-137,,6.1,Bq/kg-fresh
2023/01/09,Greeneye,Cs-137,,8.1,Bq/kg-fresh
2023/01/09,Brown hakeling,Cs-137,,8.8,Bq/kg-fresh
2023/01/09,Scorpionfish,Cs-137,,8.7,Bq/kg-fresh
2023/01/09,Pacific cod,Cs-137,,7,Bq/kg-fresh
2023/01/09,Yellow goosefish,Cs-137,,7.8,Bq/kg-fresh
2023/01/09,Roundnose flounder,Cs-137,,8.2,Bq/kg-fresh
2023/01/09,Flathead flounder,Cs-137,,7.6,Bq/kg-fresh
2023/01/09,Alaska pollack,Cs-137,,7.4,Bq/kg-fresh
2023/01/09,Snailfish,Cs-137,,8.3,Bq/kg-fresh
2023/01/09,Willowy flounder,Cs-137,,7.9,Bq/kg-fresh
2023/01/09,Striped jewfish,Cs-137,,7.1,Bq/kg-fresh
2023/01/09,Mirror dory,Cs-137,,7.1,Bq/kg-fresh
2023/01/09,Anchovy,Cs-137,,8.9,Bq/kg-fresh
2023/01/08,Sebastes cheni,Cs-134,,9.1,Bq/kg-fresh
2023/01/08,Fox jacopever,Cs-134,,7.3,Bq/kg-fresh
2023/01/08,Sebastes cheni,Cs-137,,8.2,Bq/kg-fresh
2023/01/08,Fox jacopever,Cs-137,,8,Bq/kg-fresh
2022/12/20,Brown hakeling,Cs-134,,8.3,Bq/kg-fresh
2022/12/20,Pacific cod,Cs-134,,9.9,Bq/kg-fresh
2022/12/20,Brown hakeling,Cs-137,,7.8,Bq/kg-fresh
2022/12/20,Pacific cod,Cs-137,,7.4,Bq/kg-fresh
2022/12/19,Black rockfish,Cs-134,,6.3,Bq/kg-fresh
2022/12/19,Anchovy,Cs-134,,8.5,Bq/kg-fresh
2022/12/19,Anchovy,Cs-134,,9,Bq/kg-fresh
2022/12/19,Black rockfish,Cs-137,,6.7,Bq/kg-fresh
2022/12/19,Anchovy,Cs-137,,7.4,Bq/kg-fresh
2022/12/19,Anchovy,Cs-137,,8.2,Bq/kg-fresh
2022/12/18,Olive flounder,Cs-134,,7.3,Bq/kg-fresh
2022/12/18,Honnibe crocker,Cs-134,,9.1,Bq/kg-fresh
2022/12/18,Redwing searobin,Cs-134,,8.4,Bq/kg-fresh
2022/12/18,Ridged-eye flounder,Cs-134,,9.9,Bq/kg-fresh
2022/12/18,Snailfish,Cs-134,,9.8,Bq/kg-fresh
2022/12/18,Flathead,Cs-134,,7.1,Bq/kg-fresh
2022/12/18,Olive flounder,Cs-137,,8.1,Bq/kg-fresh
2022/12/18,Honnibe crocker,Cs-137,,8.4,Bq/kg-fresh
2022/12/18,Redwing searobin,Cs-137,,8.7,Bq/kg-fresh
2022/12/18,Ridged-eye flounder,Cs-137,,7.6,Bq/kg-fresh
2022/12/18,Snailfish,Cs-137,,7.5,Bq/kg-fresh
2022/12/18,Flathead,Cs-137,,8.4,Bq/kg-fresh
2022/12/13,Japanese amberjack,Cs-134,,8.2,Bq/kg-fresh
2022/12/13,Japanese amberjack,Cs-137,,6.6,Bq/kg-fresh
